,Unnamed: 0,Armond Review,Tomatometer Review,Tomatometer Score,Quote,Publication Name,Movie,Date,Genres
741,741,fresh,certified-fresh,71.0,"I Love You Phillip Morris is blunt about illicit personal traits gays share with straights and that define our era. Importantly, the filmmakers don't equate gay with subversive.",New York Press,I Love You Phillip Morris,2010-12-01,"['Crime', 'Drama', 'Comedy', 'Romance']"
742,742,rotten,certified-fresh,89.0,"By mixing up and confusing the purpose of cinematic amusement and fairy tales, Tangled is aptly named for the mass misperception of popular entertainment as a mechanism of gimmicks rather than an expression of feelings.",New York Press,Tangled,2010-11-23,"['Animation', 'Family']"
743,743,rotten,rotten,49.0,"Zwick's bizarre concoction fakes insight about sex, biology and social criticism about medicine and business, yet it's really aggressively sentimental on every level.",New York Press,Love & Other Drugs,2010-11-23,"['Drama', 'Comedy', 'Romance']"
744,744,rotten,rotten,37.0,"Showcasing Aguilera's attempt to sound like a 50-year-old black woman in the guise of white appropriation, Burlesque sells a myth about show business that is both unwelcome and shopworn.",New York Press,Burlesque,2010-11-23,"['Drama', 'Romance']"
745,745,rotten,certified-fresh,94.0,Each scene in The King's Speech is so poorly staged that its ineptitude sometimes borders on the avant-garde.,New York Press,The King's Speech,2010-11-23,"['Drama', 'History']"
746,746,rotten,certified-fresh,86.0,Denis' elliptical narrative avoids politics. This siege tale ignores the details of colonial life to gloss its chaotic collapse. Her equanimity is tiresome.,New York Press,White Material,2010-11-17,['Drama']
747,747,fresh,certified-fresh,80.0,"Cole's appreciation for how women cope and achieve goes in the right direction, more so than the pathetic sob stories by which Tyler Perry, Oprah Winfrey and Lee Daniels have stereotyped African- American female experience.",New York Press,Made in Dagenham,2010-11-17,"['Drama', 'Comedy', 'History']"
748,748,fresh,certified-fresh,87.0,"Denzel and Tony have made their least offensive, easiest-on-the-mind, most enjoyable movie.",New York Press,Unstoppable,2010-11-17,"['Action', 'Thriller']"
749,749,rotten,rotten,56.0,Morning Glory is just routine Hollywood dishonesty (with the most annoying song-score since Juno) and wastes its stars.,New York Press,Morning Glory,2010-11-12,"['Drama', 'Comedy', 'Romance']"
750,750,fresh,certified-fresh,80.0,"It is Dunham's disregard of privilege, her indifference to social climbing, that provides Tiny Furniture's disarmingly modest personal vision.",New York Press,Tiny Furniture,2010-11-12,"['Drama', 'Comedy', 'Romance']"
751,751,fresh,fresh,90.0,"Even in the same year as Raging Bull, Melvin and Howard, Dressed to Kill and The Long Riders it was still the freshest, most thrilling movie to behold.",New York Press,Every Man for Himself,2010-11-10,['Drama']
752,752,rotten,rotten,32.0,"Perry's weakness for the lowest common denominator transforms both anger and affirmation into sludge, not great poetic cinema like Spielberg's The Color Purple, Jonathan Demme's Beloved or Rodrigo Garcia's Mother and Child.",New York Press,For Colored Girls,2010-11-09,['Drama']
753,753,rotten,rotten,40.0,"It takes a sitcom approach to male class differences and flatters the juvenile behavior that's become the favorite, indulged subject of comedians and TV writers.",New York Press,Due Date,2010-11-03,"['Drama', 'Comedy']"
754,754,rotten,certified-fresh,79.0,"This insufferable mixture of partisan principle and exploitation-movie gimcrack is part of the contemporary political and cultural carelessness now rampant in movies, TV, the press and the Internet.",New York Press,Fair Game,2010-11-03,['Action']
755,755,fresh,certified-fresh,93.0,"Aestheticizing Ralston's calamity animates Boyle's facile themes of modernity vs. nature, body vs. mind.",New York Press,127 Hours,2010-11-03,"['Drama', 'Adventure', 'Thriller']"
756,756,fresh,rotten,48.0,"Downplaying Doctorow's condescending literary and class ironies, Ireland creates something more like a queer-inflected Candide.",New York Press,Jolene,2010-10-27,['Drama']
757,757,rotten,fresh,77.0,"Strange Powers should be a cautionary cultural prognosis. Instead, it's a promotional film.",New York Press,Strange Powers: Stephin Merritt and the Magnetic Fields,2010-10-27,"['Music', 'Documentary']"
758,758,fresh,fresh,89.0,Chabrol re-imagines the detective genre in the course of practicing it.,New York Press,Inspector Bellamy,2010-10-27,"['Crime', 'Drama']"
759,759,fresh,fresh,66.0,Steve O's Super Cocktail Bungee routine in a feces-filled port-a-john utilizes distance and trajectory in a way that recalls the great waterslide joke in Norbit (and should help rehabilitate that wonderful film's unfair reputation).,New York Press,Jackass 3,2010-10-20,"['Documentary', 'Comedy', 'Action']"
760,760,rotten,rotten,47.0,"Hereafter is really full of half-thoughts. As with Woody Allen's You Will Meet a Tall, Dark Stranger, it's difficult to tell if this film confronts belief or if disbelief simply is being given the upper hand.",New York Press,Hereafter,2010-10-20,"['Drama', 'Fantasy']"
761,761,rotten,certified-fresh,93.0,"Carlos gives hipsters Munich minus the moral conviction and dramatic cogency that hipsters fashionably distrust. It's being presented in two versions: 330 minutes and 165 minutes, one as emotionally flat as the other.",New York Press,Carlos,2010-10-13,"['Music', 'Documentary']"
762,762,fresh,certified-fresh,98.0,"With entertaining clarity, writer-director Charles Ferguson explains what caused the recession that began September 15, 2008.",New York Press,Inside Job,2010-10-13,['Documentary']
763,763,fresh,certified-fresh,83.0,"Unafraid of her subject's complexity, von Trotta shows Bingen's weaknesses as part of her humanity, as in her attachment to novice Richardis von Stade, who rouses the other, narcissistic side of Bingen's will.",New York Press,Vision: From the Life of Hildegard von Bingen,2010-10-13,"['Drama', 'History']"
764,764,rotten,rotten,30.0,"Berlanti's irreality -- following the cutesy script by Ian Deitchman and Kristin Rusk Robinson -- results in a synthetic vision of life that is, essentially, an appeasement of the pre-fab, bourgeois status quo.",New York Press,Life as We Know It,2010-10-06,"['Drama', 'Comedy', 'Romance']"
765,765,fresh,certified-fresh,80.0,"Nowhere Boy makes Lennon's rocky personal journey parallel the cultural upheaval of rock 'n' roll -- a revolution that changed social custom, family life and private instinct.",New York Press,Nowhere Boy,2010-10-06,['Drama']
766,766,rotten,fresh,64.0,Tamara Drewe is one of Stephen Frears' deadlies -- like his awful 2002 Liam -- where his proven skill with actors doesn't overcome a dumb concept.,New York Press,Tamara Drewe,2010-10-06,"['Comedy', 'Romance']"
767,767,rotten,certified-fresh,88.0,Children should not be exposed to this lurid display of helplessness and pessimism -- and adult viewers should be wary of the nihilistic indulgence.,New York Press,Let Me In,2010-09-29,"['Mystery', 'Drama', 'Horror']"
768,768,rotten,certified-fresh,96.0,"Like one of those fake-smart, middlebrow TV shows, the speciousness of The Social Network is disguised by topicality. It's really a movie excusing Hollywood ruthlessness.",New York Press,The Social Network,2010-09-29,['Drama']
769,769,fresh,,,Jonze's breakthrough should prove as timeless as O. Henry's classic tale.,New York Press,I'm Here,2010-09-22,['Drama']
770,770,fresh,rotten,53.0,"Snyder's wildlife adventure returns him to genius: extreme, dream-like action cinema that expresses his pop-art faith.",New York Press,Legend of the Guardians: The Owls of Ga'Hoole,2010-09-22,"['Animation', 'Adventure', 'Fantasy', 'Family']"
771,771,rotten,rotten,45.0,"You Will Meet a Tall Dark Stranger continues the selfishness and lack of faith that in Manhattan once seemed to observe moral decay, and Hannah and Her Sisters became a symptom of. There's been no real progress since...",New York Press,You Will Meet a Tall Dark Stranger,2010-09-22,"['Drama', 'Comedy', 'Romance']"
772,772,rotten,fresh,63.0,James Franco's now tiresome androgyny (so soon?) asks for wink-nod approval of Ginsberg's hero status without adequately delineating Ginsberg's personality or the emotional tensions of the late-'50s era.,New York Press,Howl,2010-09-22,['Horror']
773,773,fresh,rotten,55.0,"Money Never Sleeps isn't an epic masterpiece like Stone's World Trade Center, but it's often amazingly vivid.",New York Press,Wall Street: Money Never Sleeps,2010-09-22,"['Crime', 'Drama']"
774,774,rotten,certified-fresh,85.0,Easy A is now frontrunner for worst film of 2010.,New York Press,Easy A,2010-09-15,['Comedy']
775,775,rotten,fresh,71.0,"Romanek has a genuine, acquired understanding of pop's prevarications. He means to avoid triviality and bring emotional and visual gravity to the experience of youth, yet doesn't seem to grasp that Ishiguro's concept is daft.",New York Press,Never Let Me Go,2010-09-15,"['Drama', 'Romance', 'Science Fiction']"
776,776,rotten,certified-fresh,92.0,The Town is nearly as ludicrous as [Affleck's] debut Gone Baby Gone -- another poison pen letter to Beantown.,New York Press,The Town,2010-09-15,"['Crime', 'Drama', 'Thriller']"
777,777,fresh,rotten,21.0,"If critics and fanboys weren't suckers for simplistic nihilism and high-pressure marketing, Afterlife would be universally acclaimed as a visionary feat, superior to Inception and Avatar on every level.",New York Press,Resident Evil: Afterlife,2010-09-13,"['Horror', 'Action', 'Adventure', 'Science Fiction']"
778,778,fresh,fresh,87.0,Hideaway continues Ozon's brave apostasy that procreation (parenthood) is our nature.,New York Press,The Refuge,2010-09-08,"['Crime', 'Drama', 'Thriller']"
779,779,rotten,certified-fresh,71.0,"If this kind of selfconscious cinema junk is to be enjoyed, it can only be enjoyed by morons.",New York Press,Machete,2010-09-01,"['Comedy', 'Action', 'Thriller']"
780,780,rotten,fresh,65.0,"Clooney's still on his anti-American kick, sentimentalizing the corruption that appeals to cynical film critics who fall for his forced, noxious ""charm.""",New York Press,The American,2010-09-01,"['Crime', 'Drama', 'Thriller']"
781,781,fresh,rotten,34.0,"From one great director to another, a Woman, a Gun and a Noodle Shop pays tribute to the Coens by improving their earlier immature work.",New York Press,"A Woman, a Gun and a Noodle Shop",2010-09-01,"['Drama', 'Comedy', 'Thriller']"
782,782,fresh,certified-fresh,90.0,"My Dog Tulip restores human feeling to animation, a post-Pixar miracle.",New York Press,My Dog Tulip,2010-09-01,"['Animation', 'Drama', 'Comedy']"
783,783,fresh,rotten,28.0,Takers refines a genre that has been hollowed-out by the cold repetitions of such clich movies as Soderbergh's Oceans franchise...,New York Press,Takers,2010-09-01,"['Crime', 'Drama', 'Action', 'Thriller']"
784,784,fresh,certified-fresh,78.0,"If you accurately described each scene, you'd have a book of poetry. That's how detailed and vivid are The Milk of Sorrow's rhythms.",New York Press,The Milk of Sorrow,2010-08-25,['Drama']
785,785,rotten,fresh,60.0,New rule: Only one decapitation per ancient action movie.,New York Press,Centurion,2010-08-25,"['Drama', 'Adventure', 'Action']"
786,786,rotten,certified-fresh,82.0,Mesrine's attempt to rival Hollywood crime movies' magnum force -- either through B-movie precision or A-movie elaborateness -- fails.,New York Press,Mesrine: Part 1 - Death Instinct,2010-08-25,"['No Results']"
787,787,rotten,certified-fresh,98.0,"Think what Hannah Arendt could have made of this footage? Typical of contemporary advocacy journalism, Hersonski doesn't know what to do with this outrageous material except show it.",New York Press,A Film Unfinished,2010-08-18,"['Documentary', 'History']"
788,788,fresh,rotten,34.0,"Cube may not have seen René Clair's 1931 lottery masterpiece Le Million, but, as a film impresario, he captures some of its culturally-specific charm.",New York Press,Lottery Ticket,2010-08-18,['Comedy']
789,789,rotten,certified-fresh,93.0,The Tillman Story is another example of how contemporary journalism and documentary-making have lost credibility.,New York Press,The Tillman Story,2010-08-18,['Documentary']
790,790,fresh,certified-fresh,82.0,Wright's speed and humor are authentic and irresistible. Let's hope that's not all his admirers see.,New York Press,Scott Pilgrim vs. the World,2010-08-11,"['Comedy', 'Action', 'Romance']"
